match_id,radiant_win,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,first_blood_time
2001400694,True,1450069239,898,2047,2046,63,63,83
2001394362,True,1450068932,1390,1983,256,63,48,2
2001390473,False,1450068753,1569,0,2047,0,63,143
2001390318,True,1450068725,1630,2047,256,63,48,1
2001389600,True,1450068704,1093,2047,388,63,51,138
2001389000,False,1450068664,723,448,2047,48,63,0
2001387982,True,1450068625,1968,1852,6,63,3,143
2001387742,True,1450068622,1063,2047,1974,63,63,192
2001387185,True,1450068585,1586,1983,6,63,3,129
2001386960,True,1450068575,1674,1975,6,63,3,13
2001385642,False,1450068495,1684,0,2046,0,63,0
2001384753,False,1450068458,1803,0,2038,0,63,103
2001384423,True,1450068426,1816,1983,384,63,48,157
2001383943,True,1450068412,1833,1844,390,63,51,23
2001383285,True,1450068375,2151,1983,0,63,0,4
2001382832,True,1450068362,1452,1972,391,63,51,0
2001382715,True,1450068358,1832,1975,384,63,48,38
2001382402,False,1450068349,1994,256,1983,48,63,83
2001382266,False,1450068345,2088,0,1982,0,63,52
2001381909,False,1450068324,1200,0,2047,0,63,76
2001381719,False,1450068301,1932,0,1983,0,63,55
2001381444,False,1450068296,2033,0,2046,0,63,134
2001380919,False,1450068269,1922,0,1972,0,63,40
2001380636,True,1450068258,1963,1982,256,63,48,5
2001380507,False,1450068247,2122,0,1974,0,63,77
2001379559,True,1450068190,1368,2047,0,63,0,7
2001379127,True,1450068179,2325,2039,0,63,0,61
2001378954,True,1450068171,1169,2039,256,63,48,1
2001378906,True,1450068163,1500,2038,32,63,12,97
2001378902,True,1450068170,2199,2038,0,63,0,157
2001378796,True,1450068153,1418,1983,256,63,48,7
2001378739,True,1450068157,1635,1982,0,63,0,469
2001378285,True,1450068138,1545,1982,0,63,0,63
2001377966,True,1450068118,1588,1975,256,63,48,6
2001377766,False,1450068081,1877,0,1975,0,63,75
2001377504,False,1450068095,2244,4,1972,3,63,3
2001377359,False,1450068096,2203,0,1974,0,63,42
2001377295,True,1450068093,2324,1847,0,63,0,117
2001377171,True,1450068083,1953,1974,0,63,0,132
2001376619,True,1450068057,1688,2047,0,63,16,542
2001376435,False,1450068036,2135,260,1846,51,63,189
2001376240,True,1450068035,2209,2038,0,63,0,4
2001375993,True,1450068025,2385,1974,256,63,48,149
2001375937,False,1450068008,2154,0,1974,0,63,12
2001375773,False,1450068008,2318,6,1848,51,63,91
2001375645,False,1450068003,2170,0,1974,0,63,81
2001375441,True,1450067988,2005,1974,0,63,0,174
2001375094,False,1450067956,1916,4,2038,3,63,92
2001375031,True,1450067975,2495,1846,0,63,0,13
2001374907,False,1450067966,2423,0,1844,0,63,88
2001374759,False,1450067963,1739,0,1976,0,63,281
2001374063,False,1450067896,1538,0,2039,0,63,147
2001373928,False,1450067930,1411,1968,1974,63,63,200
2001373700,True,1450067898,2584,1828,256,63,48,14
2001373540,True,1450067869,1881,1972,0,63,0,108
2001373389,True,1450067899,2076,2038,0,63,0,75
2001373209,True,1450067889,1398,2047,4,63,3,2
2001373100,True,1450067863,2346,1974,0,63,16,74
2001372582,False,1450067855,1687,0,1982,0,63,0
2001372577,False,1450067842,2004,0,2047,0,63,176
2001372529,False,1450067844,1905,0,2046,0,63,8
2001372189,False,1450067836,2196,0,2047,0,63,192
2001372071,True,1450067833,1814,2047,0,63,0,61
2001371398,False,1450067798,2460,0,1974,0,63,5
2001371201,False,1450067791,1683,0,2039,0,63,19
2001371179,False,1450067788,1641,0,2047,0,63,292
2001370924,True,1450067775,2391,1830,4,63,3,275
2001370543,True,1450067737,1440,2047,0,63,0,4
2001370505,False,1450067764,1118,1982,2047,63,63,187
2001370264,True,1450067733,2780,1824,262,63,51,13
2001370153,False,1450067736,1973,0,1974,0,63,451
2001370128,True,1450067736,2589,1956,0,63,0,78
2001370098,True,1450067729,1491,1982,0,63,0,0
2001369935,True,1450067722,1901,2047,0,63,0,49
2001369713,False,1450067715,1766,0,2047,0,63,57
2001369671,False,1450067716,1956,0,1974,0,63,1
2001369576,False,1450067709,2179,0,1980,0,63,14
2001369570,True,1450067698,1819,1975,0,63,0,29
2001369553,True,1450067695,1834,2046,0,63,0,43
2001369408,False,1450067699,1784,6,2038,3,63,252
2001369230,False,1450067693,2218,390,1974,51,63,128
2001369140,True,1450067681,2674,1958,256,63,48,3
2001369072,True,1450067682,1946,1975,4,63,3,135
2001368728,False,1450067648,1729,256,2039,48,63,136
2001368704,True,1450067661,1976,1983,256,63,48,127
2001368688,True,1450067660,1700,1974,0,63,0,130
2001368613,False,1450067660,1935,0,1982,0,63,129
2001368480,True,1450067639,2811,1572,4,63,3,102
2001368401,False,1450067643,2395,0,1956,0,63,155
2001368228,True,1450067612,1725,2047,0,63,0,0
2001368162,True,1450067606,2453,1990,0,51,48,94
2001368099,True,1450067639,2251,1796,1956,63,63,1
2001368041,False,1450067628,1948,0,1982,0,63,262
2001367978,True,1450067633,1183,2047,1956,63,63,9
2001367765,True,1450067601,2262,1974,0,63,0,161
2001367758,True,1450067598,2178,1956,256,63,48,59
2001367746,False,1450067613,454,2047,2047,63,63,20
2001367717,True,1450067615,2355,1974,6,63,3,94
2001367712,True,1450067613,1719,2046,0,63,0,256
2001367693,False,1450067595,1732,0,1975,0,63,154
2001367433,True,1450067600,2782,1840,384,62,48,42
2001367229,True,1450067585,2292,1974,0,63,0,149
2001367061,True,1450067572,2554,1974,0,63,0,6
2001366665,False,1450067526,1979,6,1974,3,63,1
2001366428,False,1450067550,2102,0,2047,0,63,101
2001366368,False,1450067527,2391,390,1824,51,60,205
2001366354,False,1450067541,2460,390,1828,51,63,117
2001366275,True,1450067521,1776,2047,384,63,48,40
2001366214,True,1450067547,734,2047,1926,63,63,0
2001366126,False,1450067527,2068,0,1974,0,63,93
2001365366,True,1450067497,2943,1972,6,63,3,255
2001365289,True,1450067482,1469,2047,0,63,0,144
2001364945,True,1450067468,2012,1982,4,63,3,40
2001364804,False,1450067451,2049,4,1974,3,63,80
2001364695,True,1450067463,2382,1828,0,63,0,211
2001364663,True,1450067441,2671,1982,260,63,51,87
2001364293,False,1450067423,1464,6,2046,3,63,12
2001364227,False,1450067433,2635,0,2038,0,63,8
2001364155,False,1450067428,2760,0,2038,0,63,5
2001364083,True,1450067416,2041,1974,6,63,3,168
2001363873,False,1450067421,2578,0,1844,0,63,25
2001363870,False,1450067402,2813,0,1974,0,63,10
2001363732,False,1450067408,1733,4,1596,3,47,9
2001363679,True,1450067410,2389,1846,0,63,0,134
2001363617,False,1450067406,2936,0,1844,0,63,6
2001363398,True,1450067391,2295,1975,0,63,0,89
2001363393,True,1450067390,2639,1846,0,63,0,142
2001363046,False,1450067375,2487,0,1846,0,63,81
2001362992,True,1450067371,2008,1974,0,63,0,306
2001362832,True,1450067353,1948,2046,0,63,0,2
2001362781,False,1450067362,2008,0,2039,0,63,11
2001362753,True,1450067359,2312,1982,256,63,48,11
2001362692,False,1450067343,2232,0,2038,0,63,2
2001362689,True,1450067364,2074,1974,0,63,0,0
2001362613,False,1450067349,769,2038,2047,63,63,48
2001362239,False,1450067329,2618,4,1974,3,63,12
2001362232,True,1450067303,2623,1982,0,63,0,8
2001362151,False,1450067329,1973,0,1982,0,63,9
2001362050,False,1450067328,2341,0,1982,0,63,120
2001361884,True,1450067324,2403,2047,0,63,0,7
2001361845,False,1450067314,986,1974,2047,63,63,94
2001361684,False,1450067311,2673,0,1926,0,51,3
2001361678,True,1450067314,2127,1980,0,63,0,10
2001361382,False,1450067282,2697,0,1972,0,63,170
2001361320,True,1450067283,1612,1974,256,63,51,2
2001361155,False,1450067286,3081,0,1798,0,63,11
2001361132,False,1450067282,2126,0,1824,0,63,159
2001361127,False,1450067277,1955,4,2047,3,63,148
2001360857,True,1450067269,3217,1796,0,63,3,363
2001360739,True,1450067266,2300,2047,0,63,0,0
2001360709,False,1450067263,2349,0,2038,0,63,37
2001360118,False,1450067202,2195,0,1974,0,63,73
2001360045,True,1450067226,2100,2044,36,63,15,15
2001359998,False,1450067211,2992,0,1828,0,63,117
2001359921,True,1450067187,2267,2047,0,63,0,3
2001359738,True,1450067218,1397,1975,1796,63,51,210
2001359564,True,1450067201,2279,1975,0,63,0,6
2001359285,False,1450067184,2547,0,1590,0,15,7
2001359247,False,1450067187,2936,0,1956,0,63,8
2001358998,False,1450067172,1679,0,2047,0,63,231
2001358973,True,1450067170,2675,1982,0,63,0,228
2001358716,False,1450067146,3152,0,1792,0,53,260
2001358479,True,1450067139,1812,1982,256,63,48,79
2001358363,False,1450067140,378,2047,2047,63,63,34
2001358337,True,1450067107,2019,1983,0,63,0,110
2001358288,False,1450067123,2463,0,1974,0,63,233
2001358233,False,1450067125,2946,0,1958,0,63,17
2001358171,True,1450067134,2441,2036,4,63,3,141
2001358132,True,1450067127,2355,1846,36,63,15,131
2001358130,False,1450067097,2665,1796,1830,51,63,20
2001358096,False,1450067124,2085,0,2039,0,63,199
2001357980,False,1450067118,2364,0,1974,0,63,104
2001357593,False,1450067084,1926,0,2047,0,63,5
2001357387,True,1450067093,2189,1854,4,63,3,3
2001357386,True,1450067084,3326,1974,0,63,1,12
2001357370,False,1450067084,2096,388,1972,51,63,119
2001357258,False,1450067080,1935,0,2046,2,63,70
2001357110,True,1450067079,1980,1975,0,63,0,58
2001357052,True,1450067073,2515,1855,0,63,0,11
2001356990,True,1450067078,2394,1844,384,63,48,217
2001356792,False,1450067062,3134,0,1958,0,63,171
2001356770,True,1450067064,2384,1924,6,63,3,7
2001356742,False,1450067039,1871,0,2046,0,63,18
2001356604,False,1450067049,1925,0,1972,0,63,16
2001356525,True,1450067037,1977,1982,6,63,3,17
2001356492,True,1450067045,2214,1830,0,63,0,44
2001356314,False,1450067037,2990,0,1824,0,61,174
2001356258,False,1450067036,2149,7,1974,3,63,134
2001355960,True,1450067021,2244,1956,4,63,3,0
2001355818,False,1450066998,2605,0,1828,0,63,93
2001355759,True,1450067006,2975,1975,0,63,0,9
2001355694,True,1450066992,1230,2047,0,63,1,2
2001355642,True,1450066995,2410,2047,0,63,0,228
2001355571,False,1450067003,2491,0,1972,0,63,9
2001355549,False,1450066996,2892,260,1974,51,63,23
2001355532,True,1450066997,1972,2046,256,63,48,9
2001355501,True,1450066992,1680,1983,0,63,0,130
2001355349,True,1450066992,2115,2046,260,63,51,23
2001355347,True,1450066990,2686,1972,6,63,3,320
2001355345,False,1450066981,3144,0,1536,16,0,177
2001355056,True,1450066961,2451,1972,0,63,0,170
2001355055,False,1450066975,1959,0,1972,0,63,21
2001354926,True,1450066966,2871,1568,4,12,51,87
2001354881,True,1450066966,1894,1982,4,63,3,19
2001354816,False,1450066958,2763,0,1956,0,63,5
2001354672,False,1450066958,1812,0,1830,0,63,54
2001354553,False,1450066950,2236,0,1958,0,63,0
2001354369,True,1450066936,2621,1972,6,63,3,45
2001354137,True,1450066930,2019,1975,6,63,3,2
2001354105,False,1450066924,2900,0,1974,0,63,205
2001353866,False,1450066912,2541,0,1975,0,63,109
2001353716,False,1450066907,2996,0,2046,3,63,67
2001353702,True,1450066901,2991,1792,0,51,0,65
2001353696,False,1450066902,2267,0,2036,0,63,0
2001353652,False,1450066891,2272,0,1852,0,63,168
2001353629,False,1450066905,2834,4,1824,3,60,26
2001353572,False,1450066902,2561,0,1982,0,63,69
2001353404,True,1450066892,3330,1972,256,63,48,359
2001353356,True,1450066871,1977,1983,0,63,0,123
2001353184,False,1450066885,1643,0,1983,0,63,12
2001352991,True,1450066842,2006,1972,4,63,3,64
2001352526,True,1450066849,2800,1830,0,63,0,167
2001352437,True,1450066841,2919,1828,0,63,0,171
2001352416,False,1450066842,1955,0,2038,0,63,14
2001352415,False,1450066843,2156,0,1975,0,63,253
2001352398,False,1450066841,3128,0,1542,0,3,0
2001352235,False,1450066830,2922,0,1972,0,63,21
2001352017,False,1450066824,2262,6,1974,3,63,201
2001352000,True,1450066815,2269,1975,0,63,0,1
2001351945,True,1450066819,2142,1980,0,63,0,262
2001351776,True,1450066800,2602,2038,0,63,0,64
2001351688,True,1450066799,2181,1974,0,63,0,168
2001351529,False,1450066781,2173,0,2046,0,63,330
2001351439,False,1450066788,3498,0,1828,0,63,294
2001351180,False,1450066777,961,1924,2047,51,63,6
2001350982,True,1450066775,1725,1974,1536,63,0,137
2001350949,False,1450066762,2667,0,1926,0,63,151
2001350945,False,1450066760,2056,0,1974,0,63,43
2001350934,True,1450066745,1861,2047,4,63,3,196
2001350873,True,1450066758,2177,1974,4,63,19,16
2001350853,True,1450066760,1782,2046,4,63,3,14
2001350827,True,1450066758,486,2047,2047,63,63,12
2001350771,False,1450066746,2615,0,2047,0,63,0
2001350744,False,1450066752,2374,0,1844,0,63,94
2001350623,True,1450066749,2749,1975,0,63,0,68
2001350497,False,1450066736,1898,0,2047,0,63,0
2001350467,True,1450066733,1538,1983,256,63,48,6
2001350400,True,1450066727,3053,1828,4,63,3,68
2001350310,False,1450066731,2220,36,1972,15,63,10
2001350282,True,1450066732,3147,1792,260,60,51,108
2001350221,False,1450066715,2016,4,1974,3,63,100
2001350205,True,1450066722,3450,512,6,0,51,29
2001350056,True,1450066708,2147,1974,0,63,0,120
2001350051,False,1450066728,1707,1959,1972,63,63,12
2001349930,False,1450066676,2476,0,1830,0,63,255
2001349919,True,1450066712,2556,1974,0,63,0,84
2001349917,True,1450066713,2600,1924,0,63,0,9
2001349915,True,1450066718,1423,2047,0,63,0,66
2001349799,True,1450066705,2388,1956,0,63,0,67
2001349748,False,1450066688,1033,390,2047,51,63,0
2001349628,True,1450066689,2438,1974,0,63,0,3
2001349568,True,1450066681,1990,2036,0,63,0,17
2001349514,True,1450066695,2226,2039,0,63,0,87
2001349464,False,1450066692,2595,0,2038,3,63,142
2001349460,True,1450066684,2707,1956,0,63,0,164
2001349423,False,1450066697,2287,1540,1972,3,63,2
2001349390,True,1450066681,2463,1974,6,63,3,172
2001349199,False,1450066674,2596,256,1958,48,63,111
2001349133,True,1450066678,2399,1982,0,63,0,0
2001348839,False,1450066660,2740,0,1974,0,63,47
2001348822,False,1450066652,3207,0,1958,0,63,81
2001348820,False,1450066648,1257,262,2046,51,63,0
2001348749,False,1450066657,2895,0,1830,0,63,130
2001348743,True,1450066643,3153,900,0,51,0,3
2001348692,False,1450066646,1826,0,2047,0,63,30
2001348374,True,1450066645,1567,2047,1828,63,63,9
2001347838,False,1450066610,2468,390,1844,51,63,165
2001347745,False,1450066592,2998,0,1830,0,63,2
2001347664,True,1450066594,2161,1974,0,63,0,12
2001347659,True,1450066570,2704,1572,452,15,51,2
2001347587,True,1450066597,2625,1828,262,63,51,206
2001347578,False,1450066594,3173,0,1974,0,63,32
2001347526,False,1450066594,2360,4,1956,51,63,260
2001347506,False,1450066593,2528,4,2038,3,63,91
2001347503,True,1450066579,1933,2046,0,63,0,41
2001347423,True,1450066573,2701,1828,260,63,51,74
2001347170,True,1450066566,2389,1926,0,63,0,79
2001347066,False,1450066561,2102,384,1974,48,63,1
2001346928,False,1450066555,926,388,2047,51,63,5
2001346869,False,1450066556,2056,4,1983,3,63,15
2001346804,False,1450066555,1710,0,2047,0,63,269
2001346698,False,1450066531,3031,0,1974,0,63,0
2001346678,True,1450066542,2081,1972,4,63,3,76
2001346574,False,1450066521,2542,0,1958,0,63,8
2001346483,False,1450066548,1442,1990,1974,51,63,82
2001346465,True,1450066524,2876,1798,0,63,0,323
2001346456,False,1450066512,1052,504,2047,60,63,111
2001346453,True,1450066537,2161,1980,0,63,0,129
2001346365,True,1450066526,3404,1828,6,63,3,231
2001346280,False,1450066529,2793,0,1846,0,63,5
2001346243,True,1450066519,2439,1982,4,63,3,18
2001346134,False,1450066525,2311,0,1974,3,63,168
2001346089,False,1450066521,2864,384,1844,51,63,176
2001346066,True,1450066516,2816,1974,0,63,3,73
2001346062,False,1450066515,2018,0,1975,0,63,53
2001346057,True,1450066514,1691,2047,4,63,3,182
2001346052,True,1450066526,2205,2038,0,63,0,41
2001346041,True,1450066512,2826,1844,4,63,3,90
2001345819,False,1450066499,1934,0,1982,0,63,107
2001345772,True,1450066498,2307,1982,0,63,0,1
2001345697,True,1450066482,3085,2036,0,63,0,44
2001345693,True,1450066502,1997,1983,4,63,3,24
2001345658,False,1450066499,3773,0,1924,0,63,194
2001345569,False,1450066495,1694,0,1847,0,63,108
2001345539,False,1450066491,3087,0,1844,0,63,71
2001345364,False,1450066475,1486,256,2046,48,63,85
2001345339,True,1450066475,1991,1974,256,63,48,207
2001345132,True,1450066467,1910,1982,0,63,0,271
2001345100,False,1450066468,1505,0,2047,0,63,225
2001345020,False,1450066454,3255,4,1824,3,61,63
2001344906,True,1450066452,2314,1844,4,63,3,147
2001344888,False,1450066457,3194,0,1568,0,62,57
2001344867,False,1450066452,3143,0,1540,0,19,6
2001344849,True,1450066437,2212,2046,256,63,48,3
2001344818,True,1450066445,2021,1980,6,63,3,63
2001344785,True,1450066421,1736,2046,0,63,0,249
2001344658,False,1450066438,1750,0,2047,0,63,109
2001344602,False,1450066424,1857,0,2039,0,63,105
2001344491,True,1450066438,1419,1983,391,63,51,108
2001344354,False,1450066431,3770,0,1796,0,63,5
2001344331,False,1450066421,2701,452,1792,51,48,152
2001344294,True,1450066413,2439,1846,0,63,0,234
2001344244,False,1450066421,2089,0,1974,0,63,217
2001344210,True,1450066406,2831,1798,0,51,0,65
2001344171,False,1450066420,2298,0,2039,0,63,192
2001344035,False,1450066400,1943,0,1983,0,63,6
2001344002,True,1450066402,3597,1536,0,48,0,4
2001343984,True,1450066410,1831,1956,0,63,0,88
2001343886,False,1450066366,2052,0,2046,0,63,141
2001343873,False,1450066406,2011,0,1854,48,63,112
2001343800,False,1450066402,2697,0,1840,0,60,6
2001343738,True,1450066398,2026,1983,0,63,0,31
2001343563,True,1450066380,2576,1572,256,63,48,141
2001343483,True,1450066391,1244,2046,1575,63,15,1
2001343315,False,1450066333,1935,0,1982,0,63,0
2001343126,True,1450066347,3177,548,260,15,51,294
2001342882,True,1450066337,2027,2047,0,63,32,13
2001342768,False,1450066348,2789,0,1846,0,63,58
2001342697,True,1450066334,3107,1536,260,12,51,308
2001342560,False,1450066331,2570,0,1972,0,63,233
2001342550,True,1450066344,2104,1974,1798,63,51,63
2001342544,True,1450066337,2128,2046,0,63,0,102
2001342449,False,1450066319,1962,0,2038,0,63,86
2001342376,False,1450066325,2282,256,1974,48,63,189
2001342370,False,1450066328,2212,0,2047,0,63,268
2001342183,False,1450066314,2878,4,1924,3,51,7
2001342181,False,1450066315,2859,0,260,48,51,79
2001341864,False,1450066305,3234,390,1796,51,63,56
2001341826,True,1450066303,2346,1982,0,63,0,113
2001341701,True,1450066303,2697,1844,1540,63,3,198
2001341594,True,1450066270,1801,1983,0,63,0,108
2001341478,True,1450066273,1598,1974,0,63,0,63
2001341273,True,1450066268,2162,1972,0,63,0,146
2001341272,True,1450066272,1231,2046,0,63,0,179
2001341245,False,1450066256,1776,4,2047,3,63,42
2001341240,False,1450066273,1963,0,2046,0,63,97
2001341221,True,1450066278,1413,2039,1796,63,51,103
2001341179,True,1450066260,2919,1828,0,63,16,277
2001341096,True,1450066242,1831,1974,0,63,0,277
2001341075,True,1450066254,2027,2047,0,63,0,70
2001340956,False,1450066256,2156,0,1983,0,63,129
2001340829,False,1450066239,3029,0,1968,0,60,126
2001340571,False,1450066234,2680,0,1846,0,63,72
2001340514,True,1450066204,2462,1824,0,63,1,138
2001340357,False,1450066199,1900,256,1982,48,63,4
2001340336,True,1450066220,2096,1983,0,63,16,66
2001340303,False,1450066215,2703,0,1974,0,63,78
2001340241,False,1450066199,2859,0,1968,0,63,0
2001340207,False,1450066216,2312,0,1982,0,63,292
2001340203,True,1450066198,2842,548,0,15,0,0
2001340199,True,1450066189,2608,1974,0,63,0,71
2001340121,False,1450066211,2573,0,2046,0,63,0
2001339995,False,1450066203,1933,0,1927,0,51,5
2001339984,False,1450066210,2132,0,2036,0,63,142
2001339912,True,1450066196,2993,1540,0,3,0,212
2001339532,False,1450066180,2271,0,2038,0,63,84
2001339501,False,1450066182,3791,0,1956,0,63,212
2001339496,True,1450066191,2121,2047,1536,63,48,10
2001339337,False,1450066155,2230,0,2038,3,63,0
2001339301,False,1450066168,3734,4,260,3,51,151
2001339263,True,1450066163,2269,2038,0,63,0,89
2001339204,True,1450066158,2597,1974,0,63,0,4
2001339194,False,1450066142,2695,0,1980,0,63,56
2001339147,False,1450066151,2872,384,1924,48,63,112
2001339075,False,1450066156,3056,0,1846,0,63,106
2001338963,False,1450066145,2708,0,1983,0,63,170
2001338656,False,1450066140,2188,0,1982,0,63,171
2001338622,True,1450066136,2537,1975,0,63,0,100
2001338255,False,1450066128,2518,1536,1830,0,63,337
2001338166,False,1450066111,2675,262,1844,51,63,26
2001338140,True,1450066110,2438,1974,0,63,0,132
2001338131,True,1450066111,2468,2038,0,63,0,41
2001338046,True,1450066102,2743,1831,0,63,0,273
2001338009,True,1450066105,2389,1846,0,63,0,42
2001337869,True,1450066099,3658,1828,0,63,0,0
2001337861,True,1450066101,2519,1956,262,63,51,152
2001337764,False,1450066092,1371,6,1982,3,63,91
2001337763,False,1450066084,2142,0,2038,0,63,152
2001337730,True,1450066084,1769,2047,0,63,0,5
2001337655,True,1450066082,2397,1982,0,63,3,252
2001337631,False,1450066094,2828,4,2020,3,63,0
2001337602,False,1450066086,978,1846,2047,63,63,7
2001337580,False,1450066086,2515,4,1844,3,63,187
2001337397,False,1450066069,3624,384,1830,48,63,123
2001337339,False,1450066067,2860,390,1796,51,63,7
2001337136,True,1450066053,877,2047,388,63,51,73
2001336778,True,1450066041,2710,1958,260,63,51,156
2001336741,False,1450066045,2122,260,2038,51,63,132
2001336657,True,1450066041,2130,1968,0,60,0,314
2001336615,False,1450066013,1849,0,1982,0,63,116
2001336546,True,1450066039,2736,1974,0,63,0,83
2001336486,False,1450066029,2356,0,1974,0,63,208
2001336421,False,1450066027,3080,0,1974,0,63,88
2001336206,True,1450066009,2363,1974,260,63,51,11
2001336156,False,1450066010,2651,0,1974,0,63,174
2001336079,False,1450065996,2533,0,1844,0,63,58
2001335966,True,1450065987,1983,1982,0,63,0,154
2001335886,True,1450065996,2020,1974,390,63,51,120
2001335869,False,1450065980,2122,0,2047,0,63,227
2001335831,False,1450065975,1723,0,2046,0,63,76
2001335757,True,1450065982,3660,1792,0,51,0,205
2001335670,True,1450065993,2343,1974,1542,63,3,147
2001335474,False,1450065978,2661,0,2038,3,63,82
2001335380,False,1450065962,1732,0,2047,0,63,154
2001335250,True,1450065939,2318,1982,0,63,0,1
2001335015,False,1450065952,3413,0,1824,0,63,149
2001334970,False,1450065950,2861,0,1572,0,31,19
2001334949,False,1450065948,1945,0,1975,0,63,222
2001334818,False,1450065913,4451,0,1924,0,51,14
2001334776,True,1450065933,634,2047,2047,63,63,190
2001334745,True,1450065936,1693,2047,0,63,0,77
2001334700,True,1450065903,2059,1982,0,63,0,4
2001334556,False,1450065924,2849,0,1974,0,63,204
2001334551,True,1450065919,2629,1830,0,63,0,109
2001334533,True,1450065897,1846,1974,0,63,0,0
2001334508,False,1450065920,2583,0,1974,0,63,154
2001334456,False,1450065916,2605,0,1974,0,63,77
2001334399,True,1450065925,1670,1974,1312,63,63,166
2001334350,False,1450065910,972,1924,2047,51,63,26
2001334177,True,1450065901,2545,1974,0,63,0,191
2001334111,True,1450065901,3822,1796,260,63,51,157
2001333613,False,1450065859,2631,4,2036,3,63,14
2001333604,True,1450065872,3684,1828,260,63,51,526
2001333590,True,1450065876,475,2047,2047,63,63,146
2001333491,True,1450065871,2792,1975,4,63,3,2
2001333441,False,1450065865,1853,0,2046,0,63,0
2001333363,True,1450065859,2908,1846,0,63,0,120
2001333302,False,1450065858,2390,0,1975,0,63,118
2001333260,False,1450065826,2443,6,1844,3,63,43
2001333212,False,1450065853,1752,0,1974,0,63,180
2001332972,True,1450065824,2789,1846,0,63,0,226
2001332914,False,1450065833,1047,384,2047,48,63,121
2001332888,False,1450065831,2138,0,2036,0,63,332
2001332681,True,1450065826,2423,2038,0,63,0,144
2001332678,True,1450065821,2134,1972,260,63,51,101
2001332632,True,1450065819,2630,1974,0,63,0,98
2001332597,True,1450065818,2295,2039,0,63,0,5
2001332403,True,1450065809,2803,1844,0,63,0,102
2001332344,False,1450065804,2157,4,1974,3,63,373
2001332169,True,1450065796,2185,1830,256,63,48,2
2001331809,True,1450065765,2772,1956,0,63,0,9
2001331657,True,1450065767,1416,2047,256,63,51,101
2001331624,False,1450065741,2854,0,1796,0,63,6
2001331518,False,1450065758,1516,1792,2047,56,63,2
2001331428,False,1450065752,2240,0,1975,0,63,6
2001331389,True,1450065744,1994,1982,0,63,0,10
2001331361,True,1450065752,2828,1846,0,63,0,207
2001331338,True,1450065749,4156,1844,0,63,12,108
2001331317,True,1450065739,2728,1846,0,63,0,87
2001331268,True,1450065729,2905,1974,0,63,0,15
2001331196,False,1450065740,3419,0,1798,0,51,31
2001331165,False,1450065739,2446,0,1972,0,63,105
2001331140,False,1450065739,2965,0,1828,3,63,16
2001331138,False,1450065731,2284,6,2022,3,63,13
2001331135,True,1450065735,3056,1572,0,31,0,229
2001331104,True,1450065720,1673,2047,0,63,0,31
2001331029,False,1450065725,2701,0,1846,0,63,195
2001331005,False,1450065731,2752,384,1844,48,63,242
2001330933,False,1450065719,2829,0,384,0,48,20
2001330755,True,1450065726,2164,1846,1792,63,48,54
2001330733,True,1450065718,1880,1975,260,63,51,181
2001330451,True,1450065704,2519,1972,0,63,0,149
2001330448,True,1450065703,1375,2047,4,63,3,79
2001330409,False,1450065700,3589,0,1828,0,63,51
2001330337,False,1450065693,2533,0,1974,0,63,2
2001330239,True,1450065685,3788,1540,0,19,0,137
2001329958,True,1450065672,2990,1798,4,63,3,86
2001329671,True,1450065653,2230,1982,0,63,0,7
2001329642,False,1450065650,2857,0,1828,0,63,70
2001329383,True,1450065642,1998,1974,4,63,3,242
2001329279,False,1450065635,2730,0,1844,0,63,0
2001329242,True,1450065623,2131,1974,4,63,3,153
2001329204,False,1450065625,2117,0,1974,0,63,176
2001328995,False,1450065624,2216,4,1830,3,63,118
2001328931,True,1450065615,1871,2046,4,63,3,0
2001328822,True,1450065607,1733,2047,4,63,3,109
2001328786,True,1450065609,1615,2046,4,63,3,63
2001328704,False,1450065608,2007,0,2047,0,63,226
2001328632,True,1450065591,2204,1846,0,63,0,158
2001328539,True,1450065600,3602,1542,0,3,0,235
2001328524,True,1450065594,2660,1846,0,63,0,310
2001328502,False,1450065600,2759,0,2036,0,63,86
2001328353,True,1450065592,3178,1830,0,63,0,182
2001328239,True,1450065583,2878,1824,0,63,0,2
2001327937,True,1450065551,2053,1972,4,63,3,239
2001327892,True,1450065567,3715,1028,0,51,0,116
2001327876,False,1450065554,2863,0,1798,0,51,126
2001327871,True,1450065562,2039,1982,256,63,48,169
2001327846,False,1450065564,785,390,2046,51,63,145
2001327824,False,1450065570,1764,1540,2039,3,63,0
2001327768,True,1450065552,2193,1974,0,63,0,14
2001327550,True,1450065538,2317,1983,0,63,0,466
2001327535,True,1450065547,1309,2047,256,63,48,108
2001327494,True,1450065546,2478,1958,0,63,0,156
2001327358,False,1450065531,2484,6,1972,3,63,48
2001327074,False,1450065519,1896,0,1980,0,63,10
2001327062,False,1450065511,3289,0,1844,0,63,56
2001326957,True,1450065511,2005,1982,4,63,3,12
2001326951,True,1450065521,2357,1982,4,63,3,3
2001326906,False,1450065510,2524,0,1844,0,63,176
2001326896,False,1450065517,1167,0,2047,0,63,9
2001326780,True,1450065510,3015,1974,0,63,0,0
2001326757,True,1450065492,3646,1792,0,51,0,116
2001326754,False,1450065511,3326,0,1956,0,63,5
2001326681,True,1450065504,2227,1974,6,63,3,0
